Date,Ticker,Sector,Open,High,Low,Close,Volume
2024-07-12,AAPL,Technology,228.40404188598967,232.11565870158282,228.1645773343909,230.0203857421875,53046500.0
2024-07-15,AAPL,Technology,235.94700263838575,236.69531224247876,232.5646438368613,233.87168884277344,62631300.0
2024-07-16,AAPL,Technology,234.47032795283747,235.73746973269033,231.8063477557903,234.29074096679688,43234300.0
2024-07-17,AAPL,Technology,228.9328431112231,230.93832254659503,226.12917896312734,228.3641357421875,57345900.0
2024-07-18,AAPL,Technology,229.76098610155705,229.92062914212065,221.7690447852705,223.6747283935547,66034600.0
2024-07-19,AAPL,Technology,224.31328836166992,226.28882140195597,222.77675082247163,223.80442810058594,49151500.0
2024-07-22,AAPL,Technology,226.4983442399413,227.26661302541467,222.58718122432802,223.45523071289062,48201800.0
2024-07-23,AAPL,Technology,223.86429647317826,226.42851135969482,222.1781030613285,224.5028533935547,39960300.0
2024-07-24,AAPL,Technology,223.49514031921132,224.29334029380243,216.64062905712152,218.0474395751953,61777600.0
2024-07-25,AAPL,Technology,218.4365585703147,220.35224458682225,214.13627507494223,216.99981689453125,51391200.0
2024-07-26,AAPL,Technology,218.20707238174316,218.99530033853074,215.52313289555326,217.46875,41601300.0
2024-07-29,AAPL,Technology,216.47100932714253,218.80573164190093,215.26372979848315,217.7481231689453,36311800.0
2024-07-30,AAPL,Technology,218.6959746261333,219.8334045947242,215.63288672795753,218.30685424804688,41643800.0
2024-07-31,AAPL,Technology,220.94091084366266,223.3155515626994,220.13273889458495,221.5794677734375,50036300.0
2024-08-01,AAPL,Technology,223.86429233538576,223.9740450176905,216.53086747941563,217.8678436279297,62501000.0
2024-08-02,AAPL,Technology,218.65606496292435,225.09153987705304,217.2193232804361,219.36447143554688,105568600.0
2024-08-05,AAPL,Technology,198.64127617987643,213.0188017705649,195.55824424838744,208.79833984375,119548600.0
2024-08-06,AAPL,Technology,204.83729660703725,209.51672869129231,200.6168344706096,206.762939453125,69660500.0
2024-08-07,AAPL,Technology,206.43367474426563,213.15848935419993,205.9248296826355,209.34710693359375,63516400.0
2024-08-08,AAPL,Technology,212.6296774525561,213.71721707569145,208.35932525259923,212.8292236328125,47161100.0
2024-08-09,AAPL,Technology,211.62197118803232,216.29141600978787,211.4922593126285,215.7526397705078,42201600.0
2024-08-12,AAPL,Technology,215.83255236617862,219.26875909808805,215.36306766380915,217.2909393310547,38028100.0
2024-08-13,AAPL,Technology,218.76929897291208,221.646138683676,218.76929897291208,221.02682495117188,44155300.0
2024-08-14,AAPL,Technology,220.3276035510778,222.7848915052682,219.45854930599305,221.47633361816406,41960600.0
2024-08-15,AAPL,Technology,224.35317447515422,225.10235023777113,222.5151850202656,224.47303771972656,46414000.0
2024-08-16,AAPL,Technology,223.67391069385005,226.5807162697698,223.40420315535758,225.80157470703125,44340200.0
2024-08-19,AAPL,Technology,225.4719428035102,225.74165035068273,222.79488010428776,225.64175415039062,40687800.0
2024-08-20,AAPL,Technology,225.52188562847152,226.92034094772856,225.20222998863,226.2610626220703,30299000.0
2024-08-21,AAPL,Technology,226.2710625686077,227.7294495174454,224.80267685471037,226.15118408203125,34765500.0
2024-08-22,AAPL,Technology,227.53966079897057,228.08905941841815,223.65393636981634,224.2832489013672,43695300.0
2024-08-23,AAPL,Technology,225.41200238324527,227.96918649391685,224.0834622297127,226.5906982421875,38677300.0
2024-08-26,AAPL,Technology,226.5107917661563,227.03022456881217,223.64395069142014,226.93032836914062,30602200.0
2024-08-27,AAPL,Technology,225.75162066501636,228.5984945445466,224.64283997153836,227.77938842773438,35934600.0
2024-08-28,AAPL,Technology,227.6695099550691,229.6073802985885,225.4319662685897,226.2410888671875,38052200.0
2024-08-29,AAPL,Technology,229.8471324488683,232.66402541964027,228.62847197635801,229.53746032714844,51906300.0
2024-08-30,AAPL,Technology,229.93703146120657,230.14679214282077,227.23000295250677,228.7483367919922,52990800.0
2024-09-03,AAPL,Technology,228.29882348382426,228.74832587928796,220.92692932694945,222.52517700195312,50190600.0
2024-09-04,AAPL,Technology,221.4164072047842,221.53627045160738,217.24099295020864,220.6072998046875,43840200.0
2024-09-05,AAPL,Technology,221.38642912323468,225.23218875186365,221.2765494057299,222.13560485839844,36615400.0
2024-09-06,AAPL,Technology,223.7038813850335,224.99247224215048,219.5284824188554,220.57733154296875,48423000.0
2024-09-09,AAPL,Technology,220.57732363843863,221.0268260349447,216.47183996524672,220.66722106933594,67180000.0
2024-09-10,AAPL,Technology,218.67940838073807,221.23659254048482,216.49181271910507,219.86810302734375,51591000.0
2024-09-11,AAPL,Technology,221.21662032032157,222.84481857216005,217.65053646391294,222.41529846191406,44587100.0
2024-09-12,AAPL,Technology,222.25546946786713,223.30431855196207,219.57842214055833,222.52517700195312,37498200.0
2024-09-13,AAPL,Technology,223.33429284055268,223.7937787761964,221.66612995902517,222.25547790527344,36766600.0
2024-09-16,AAPL,Technology,216.302019591785,216.98128020943747,213.6849038037586,216.082275390625,59357400.0
2024-09-17,AAPL,Technology,215.51289221314667,216.6616222741377,214.26426595466958,216.55174255371094,45519300.0
2024-09-18,AAPL,Technology,217.31091546092293,222.46524827574677,217.30091669603667,220.4474639892578,59894900.0
2024-09-19,AAPL,Technology,224.74274368478322,229.56743739121873,224.38313871157,228.61846923828125,66781300.0
2024-09-20,AAPL,Technology,229.7172625160979,232.83382873595048,227.36983908638868,227.94920349121094,318679900.0
2024-09-23,AAPL,Technology,227.09015412184934,229.19783588273827,225.56183678133013,226.2211151123047,54146000.0
2024-09-24,AAPL,Technology,228.39870925768025,229.09795215651428,225.48192014495527,227.1201171875,43556100.0
2024-09-25,AAPL,Technology,224.6827959331431,227.04020291666632,223.77380760174057,226.1212158203125,42308700.0
2024-09-26,AAPL,Technology,227.05019905798116,228.24887720276465,225.16227678839184,227.26995849609375,36636700.0
2024-09-27,AAPL,Technology,228.20893469195548,229.26776733886913,227.05020584581527,227.53965759277344,34026000.0
2024-09-30,AAPL,Technology,229.78718847660608,232.7439422607422,229.39761768078608,232.7439422607422,54541900.0
2024-10-01,AAPL,Technology,229.2677705196639,229.3976172900359,223.49412373913023,225.96141052246094,63285000.0
2024-10-02,AAPL,Technology,225.64175566026316,227.12012493395358,222.77491454853467,226.53077697753906,32880600.0
2024-10-03,AAPL,Technology,224.8925655126969,226.56072831643584,223.0745736591087,225.42198181152344,34044200.0
2024-10-04,AAPL,Technology,227.6495326914976,227.74942888869526,223.88368688105714,226.55075073242188,37245100.0
2024-10-07,AAPL,Technology,224.25327473060864,225.44196936055414,221.08676038639473,221.4463653564453,39505400.0
2024-10-08,AAPL,Technology,224.05349542674807,225.73164177618557,223.0046463373399,225.52188110351562,31855700.0
2024-10-09,AAPL,Technology,224.9824739985636,229.49751090746852,224.58291968465133,229.28773498535156,33591100.0
2024-10-10,AAPL,Technology,227.5296744960524,229.24778548023318,226.9203442604764,228.7882843017578,28183500.0
2024-10-11,AAPL,Technology,229.04800351672907,229.15788323697032,227.09015084025384,227.2999267578125,31759200.0
2024-10-14,AAPL,Technology,228.44865815944695,231.47532700331138,228.34877720356226,231.04580688476562,39882100.0
2024-10-15,AAPL,Technology,233.3532605949055,237.22900130875718,232.11461788171079,233.59300231933594,64751400.0
2024-10-16,AAPL,Technology,231.34547369396782,231.86489123072647,229.5873982094942,231.5252685546875,34082200.0
2024-10-17,AAPL,Technology,233.17345903647427,233.59301088010824,230.26666863657624,231.89486694335938,32993800.0
2024-10-18,AAPL,Technology,235.9204255737285,235.9204255737285,233.75281228137578,234.74172973632812,46431500.0
2024-10-21,AAPL,Technology,234.19234018879644,236.5897117727769,234.19234018879644,236.22010803222656,36254500.0
2024-10-22,AAPL,Technology,233.6329632952546,235.96040454410334,232.3443876620224,235.60079956054688,38846600.0
2024-10-23,AAPL,Technology,233.822752128634,234.88158476901867,227.50969037853835,230.5063934326172,52287000.0
2024-10-24,AAPL,Technology,229.7272566761152,230.56634513279107,228.15898997077215,230.31661987304688,31109500.0
2024-10-25,AAPL,Technology,229.4875225740561,232.96369380669327,229.3177112321018,231.1556854248047,38802300.0
2024-10-28,AAPL,Technology,233.06359498314518,234.472033847566,232.29443692443334,233.14349365234375,36087100.0
2024-10-29,AAPL,Technology,232.84382710997653,234.07247106119948,232.06468555632105,233.41319274902344,35417200.0
2024-10-30,AAPL,Technology,232.35435817157438,233.21341362628857,229.29772360355057,229.8471221923828,47070900.0
2024-10-31,AAPL,Technology,229.08795100904055,229.57741798472995,225.1223128313268,225.66172790527344,64370100.0
2024-11-01,AAPL,Technology,220.72715344034327,225.10234466312102,220.02792579428782,222.66502380371094,65276700.0
2024-11-04,AAPL,Technology,220.74713841963055,222.54514803369162,219.46854635353304,221.76600646972656,44944500.0
2024-11-05,AAPL,Technology,221.5562414690178,223.70387248945224,220.896963160989,223.2044219970703,28111300.0
2024-11-06,AAPL,Technology,222.36535526416637,225.82155947797517,220.94691765378838,222.47523498535156,54561100.0
2024-11-07,AAPL,Technology,224.38313701629485,227.629565273657,224.32320539488208,227.22999572753906,42137700.0
2024-11-08,AAPL,Technology,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800.0
2024-11-11,AAPL,Technology,225.0,225.6999969482422,221.5,224.22999572753906,42005600.0
2024-11-12,AAPL,Technology,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300.0
2024-11-13,AAPL,Technology,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200.0
2024-11-14,AAPL,Technology,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900.0
2024-11-15,AAPL,Technology,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700.0
2024-11-18,AAPL,Technology,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000.0
2024-11-19,AAPL,Technology,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800.0
2024-11-20,AAPL,Technology,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600.0
2024-11-21,AAPL,Technology,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300.0
2024-11-22,AAPL,Technology,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300.0
2024-11-25,AAPL,Technology,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800.0
2024-11-26,AAPL,Technology,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200.0
2024-11-27,AAPL,Technology,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400.0
2024-11-29,AAPL,Technology,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400.0
2024-12-02,AAPL,Technology,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100.0
2024-12-03,AAPL,Technology,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000.0
2024-12-04,AAPL,Technology,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900.0
2024-12-05,AAPL,Technology,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900.0
2024-12-06,AAPL,Technology,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600.0
2024-12-09,AAPL,Technology,241.8300018310547,247.24000549316406,241.75,246.75,44649200.0
2024-12-10,AAPL,Technology,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36914800.0
2024-12-11,AAPL,Technology,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800.0
2024-12-12,AAPL,Technology,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500.0
2024-12-13,AAPL,Technology,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300.0
2024-12-16,AAPL,Technology,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800.0
2024-12-17,AAPL,Technology,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400.0
2024-12-18,AAPL,Technology,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100.0
2024-12-19,AAPL,Technology,247.5,252.0,247.08999633789062,249.7899932861328,60882300.0
2024-12-20,AAPL,Technology,248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300.0
2024-12-23,AAPL,Technology,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800.0
2024-12-24,AAPL,Technology,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700.0
2024-12-26,AAPL,Technology,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100.0
2024-12-27,AAPL,Technology,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300.0
2024-12-30,AAPL,Technology,252.22999572753906,253.5,250.75,252.1999969482422,35557500.0
2024-12-31,AAPL,Technology,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700.0
2024-06-03,MSFT,Technology,413.95380136857847,414.85038138867975,407.36888915692555,411.951416015625,17484700.0
2024-06-04,MSFT,Technology,410.8655529993055,414.86035189643934,408.1259843675055,414.49176025390625,14348900.0
2024-06-05,MSFT,Technology,416.22514771727197,422.47135321415044,414.72086576752366,422.4016418457031,16988000.0
2024-06-06,MSFT,Technology,422.40162321221555,423.69667979403914,418.9846110399524,422.90966796875,14861300.0
2024-06-07,MSFT,Technology,424.58334054159934,424.6630237069637,421.3954666942958,422.24224853515625,13621700.0
2024-06-10,MSFT,Technology,423.08902037615866,426.4561736654937,422.28209533796144,426.2469787597656,14003000.0
2024-06-11,MSFT,Technology,423.8660564891145,431.17821034370814,423.6369179932823,431.0387268066406,14551100.0
2024-06-12,MSFT,Technology,433.6687456637979,441.7180831231833,431.6065903189822,439.386962890625,22366200.0
2024-06-13,MSFT,Technology,439.1777872502892,441.70816111194614,437.7033901966821,439.9049987792969,15960600.0
2024-06-14,MSFT,Technology,436.61749981653395,441.4590805041377,435.06341969503586,440.8912353515625,13582000.0
2024-06-17,MSFT,Technology,440.91114611586056,449.2294786395013,439.04824433956117,446.6692199707031,20790000.0
2024-06-18,MSFT,Technology,448.00415421057704,448.4325462425365,443.2024605110735,444.6469421386719,17112500.0
2024-06-20,MSFT,Technology,444.60706863615064,444.836207137568,439.59614980649565,444.0093688964844,19877400.0
2024-06-21,MSFT,Technology,445.68299287159783,448.87083631771554,444.8162978396789,448.0738830566406,34486200.0
2024-06-24,MSFT,Technology,448.09381883309726,451.0326411348473,444.7166934969366,445.971923828125,15913700.0
2024-06-25,MSFT,Technology,446.54967056310835,449.7076593011684,445.05536045525633,449.23944091796875,16747500.0
2024-06-26,MSFT,Technology,447.29683770913255,451.87939491079237,446.4899126612236,450.4448547363281,16507000.0
2024-06-27,MSFT,Technology,450.4647607669407,454.43964637133854,450.0563123513601,451.1322326660156,14806300.0
2024-06-28,MSFT,Technology,451.3514193859445,453.65265464759193,444.7166784906869,445.254638671875,28362300.0
2024-07-01,MSFT,Technology,446.9581321622781,455.6350845987226,443.9695118583906,454.9975280761719,17662800.0
2024-07-02,MSFT,Technology,451.48091804269,457.8466634618686,451.39123268024355,457.537841796875,13979800.0
2024-07-03,MSFT,Technology,456.4519861681576,459.27123797386463,456.143164499039,459.0221862792969,9932800.0
2024-07-05,MSFT,Technology,457.8665819543775,466.5734498542255,457.2290254263628,465.78643798828125,16000300.0
2024-07-08,MSFT,Technology,464.7802572139819,465.9259193229851,462.69818870917646,464.471435546875,12962300.0
2024-07-09,MSFT,Technology,465.2285691118471,465.55730397446223,456.26270803688647,457.796875,17207200.0
2024-07-10,MSFT,Technology,459.4704958685422,464.6906097078431,457.1194320404737,464.4814147949219,18196100.0
2024-07-11,MSFT,Technology,461.22381037027674,463.0169703529818,449.8371441541028,452.9752197265625,23111200.0
2024-07-12,MSFT,Technology,452.6065993751412,454.6288978616777,448.94056583137933,451.8295593261719,16324300.0
2024-07-15,MSFT,Technology,451.58053696342466,455.52553783912686,449.7176350841416,452.238037109375,14429400.0
2024-07-16,MSFT,Technology,452.4970646024392,452.5767477715214,444.9657434486552,447.81488037109375,17175700.0
2024-07-17,MSFT,Technology,440.91115096654386,443.16258799675774,437.51408223046485,441.8376159667969,21778000.0
2024-07-18,MSFT,Technology,442.65452718481316,442.9633488615893,432.7522291311158,438.6995849609375,20794800.0
2024-07-19,MSFT,Technology,431.4571662650149,439.4666773586476,430.36133271708457,435.4519348144531,20940400.0
2024-07-22,MSFT,Technology,440.11419496144765,442.9135335372959,437.2451146156544,441.25982666015625,15808800.0
2024-07-23,MSFT,Technology,442.2161890427922,446.6891782136702,441.4192357696415,443.16259765625,13107100.0
2024-07-24,MSFT,Technology,438.7792775544404,439.80536929637776,425.9680428717,427.2730712890625,26805800.0
2024-07-25,MSFT,Technology,427.1734408135737,428.1696475602488,415.9262885329197,416.8128967285156,29943800.0
2024-07-26,MSFT,Technology,416.61367127993725,427.29300876037615,415.6871759053529,423.6568298339844,23583800.0
2024-07-29,MSFT,Technology,429.942906663257,430.51075182155637,423.0890295874203,425.111328125,15125800.0
2024-07-30,MSFT,Technology,426.09757640796397,427.4225180835465,415.77685808571965,421.3157958984375,32687600.0
2024-07-31,MSFT,Technology,418.90496110695756,420.18010460008077,410.64639818879624,416.76312255859375,42891400.0
2024-08-01,MSFT,Technology,419.19386562327855,425.838547918417,411.52306114392917,415.5278015136719,30296400.0
2024-08-02,MSFT,Technology,410.9253177730246,413.42580647571236,402.80623873826266,406.94049072265625,29437900.0
2024-08-05,MSFT,Technology,387.6937956010728,399.51876489974967,384.1173866027343,393.6510925292969,40709200.0
2024-08-06,MSFT,Technology,398.48271248363807,404.1312183098937,396.9884023118245,398.09417724609375,24946500.0
2024-08-07,MSFT,Technology,407.08996403891814,408.5244738707381,395.9623206324772,396.9186706542969,20650900.0
2024-08-08,MSFT,Technology,400.9134544113508,404.32046453514727,398.42293748970286,401.1625061035156,20203000.0
2024-08-09,MSFT,Technology,402.4974166714437,406.5021569084041,400.73414164807366,404.4798583984375,19276700.0
2024-08-12,MSFT,Technology,405.5159279147697,407.2094915951495,402.7066175092627,405.2668762207031,16762900.0
2024-08-13,MSFT,Technology,408.03632788850376,413.3760119926634,408.01641469772835,412.4395751953125,19414300.0
2024-08-14,MSFT,Technology,413.22656400495976,416.13550120626286,410.88550237176327,415.27874755859375,18267000.0
2024-08-15,MSFT,Technology,418.9613804533999,420.2687611144248,416.82567123071317,420.1889343261719,20752100.0
2024-08-16,MSFT,Technology,419.7597830235576,420.4982949962473,416.46635708464305,417.634033203125,22775600.0
2024-08-19,MSFT,Technology,418.12305390999944,420.90748898024606,415.6280480476388,420.68792724609375,15234000.0
2024-08-20,MSFT,Technology,420.85760258271205,425.0092655510223,420.7977248783259,423.9513854980469,16387600.0
2024-08-21,MSFT,Technology,423.2328164492432,425.5481891739701,420.87754555991404,423.292724609375,16067300.0
2024-08-22,MSFT,Technology,423.51227773093285,425.93744667495105,413.78175447140427,414.7198791503906,19361900.0
2024-08-23,MSFT,Technology,416.14702033916933,418.4224644213377,411.2667743519609,415.9573974609375,18493800.0
2024-08-26,MSFT,Technology,415.53822251165116,416.4464082807184,410.51827204332665,412.6639709472656,13152800.0
2024-08-27,MSFT,Technology,412.03522191159976,413.53222538686055,409.4304504838206,413.0132751464844,13492900.0
2024-08-28,MSFT,Technology,414.05123414353307,414.1709895566114,406.49634878347894,409.77978515625,14882700.0
2024-08-29,MSFT,Technology,414.11111041255606,421.2068927223571,409.77978373376925,412.29473876953125,17045200.0
2024-08-30,MSFT,Technology,414.76976956217663,416.655978106258,411.3067002995332,416.30670166015625,24308300.0
2024-09-03,MSFT,Technology,417.07515113927735,419.04121691819955,406.2168810784247,408.6220703125,20313600.0
2024-09-04,MSFT,Technology,405.09914307922884,410.41848227651053,403.5622109113736,408.0831604003906,15135800.0
2024-09-05,MSFT,Technology,406.80570694219614,412.2747707026805,405.31869320908027,407.5741882324219,14195500.0
2024-09-06,MSFT,Technology,408.2428350994982,409.82965516660903,399.9993260182044,400.8975524902344,19609500.0
2024-09-09,MSFT,Technology,406.42646799117773,407.83365496197575,401.34663967543116,404.9095153808594,15295100.0
2024-09-10,MSFT,Technology,407.3845749597779,415.4983085515719,406.8855737804821,413.3725891113281,19594300.0
2024-09-11,MSFT,Technology,414.66996964762023,423.14299971452004,408.7617824312734,422.1949157714844,19266900.0
2024-09-12,MSFT,Technology,422.4643720681856,426.5162591700305,418.91148614101724,426.1470031738281,17418800.0
2024-09-13,MSFT,Technology,424.97932695262114,430.9673410477323,424.61007095648097,429.7298278808594,15874600.0
2024-09-16,MSFT,Technology,429.7398205223156,432.663960115382,427.36457004232324,430.47833251953125,13834700.0
2024-09-17,MSFT,Technology,439.35060036636963,440.96735935499987,431.40647946288897,434.2807312011719,18874200.0
2024-09-18,MSFT,Technology,434.13103425412396,435.1589754847829,429.5502069957536,429.94940185546875,18898000.0
2024-09-19,MSFT,Technology,440.3485942013553,440.61804387535744,436.0272269078699,437.81365966796875,21706600.0
2024-09-20,MSFT,Technology,436.34659898883444,438.3625528190564,433.35259186813613,434.4004821777344,55167100.0
2024-09-23,MSFT,Technology,433.41246330331813,435.5881011366269,429.53024996375467,432.6440124511719,15128900.0
2024-09-24,MSFT,Technology,432.1350187153662,432.48432563013114,425.24880857311865,428.31268310546875,17015800.0
2024-09-25,MSFT,Technology,428.9713514363913,432.25478780854195,427.7138891426906,431.2467956542969,13396400.0
2024-09-26,MSFT,Technology,434.2208424719693,434.4304144393862,428.27275694361356,430.4483947753906,14492000.0
2024-09-27,MSFT,Technology,430.6579556744764,430.98731349999593,426.6160584093853,427.1649475097656,14896100.0
2024-09-30,MSFT,Technology,427.3545779124989,429.5601850355194,424.5202548923187,429.4403991699219,16807300.0
2024-10-01,MSFT,Technology,427.59411732607174,427.6240561781871,417.9733600914629,419.849609375,19092900.0
2024-10-02,MSFT,Technology,421.735816910149,421.9753581830839,415.87754802693416,416.2967224121094,16582300.0
2024-10-03,MSFT,Technology,416.79573518966424,418.7118826868124,413.46241092439135,415.7079162597656,13686400.0
2024-10-04,MSFT,Technology,417.4044891108862,418.91148239103603,414.141032422096,415.2288513183594,19169700.0
2024-10-07,MSFT,Technology,415.16898000097916,416.27674799671047,408.1829635105781,408.7218933105469,20919800.0
2024-10-08,MSFT,Technology,410.0791746223265,414.8296757293512,407.3546475987459,413.8815612792969,19229300.0
2024-10-09,MSFT,Technology,415.0292278034618,419.5402177563071,413.47234662969106,416.62603759765625,14974300.0
2024-10-10,MSFT,Technology,414.4005410260384,416.5163012078428,412.3246790108455,415.0093078613281,13848400.0
2024-10-11,MSFT,Technology,415.30870917320357,416.2967217455578,412.42446778596707,415.48834228515625,14144900.0
2024-10-14,MSFT,Technology,416.93544552364324,423.1929399714268,416.6859449273295,418.302734375,16653100.0
2024-10-15,MSFT,Technology,421.33663401346166,421.6360529989684,414.4304746563672,417.90350341796875,18900200.0
2024-10-16,MSFT,Technology,414.34064286226896,415.5282376209468,409.66000947414466,415.2887268066406,15508900.0
2024-10-17,MSFT,Technology,421.5162601711392,421.65599512005826,414.7597951900465,415.8875427246094,14820000.0
2024-10-18,MSFT,Technology,416.30672505621476,418.81169030533886,415.4284780937268,417.3246765136719,17145300.0
2024-10-21,MSFT,Technology,415.28873052027103,418.1230535224922,412.92346983800354,417.94342041015625,14206100.0
2024-10-22,MSFT,Technology,417.65400492824705,429.719850009177,417.20492213264845,426.656005859375,25482200.0
2024-10-23,MSFT,Technology,429.99927448801196,430.2188362215334,421.68592837942305,423.7518005371094,19654400.0
2024-10-24,MSFT,Technology,424.48033834123805,425.1290642527003,421.55619868116815,423.8815612792969,13581600.0
2024-10-25,MSFT,Technology,425.9075007963015,431.6559737319955,425.7178779096375,427.2947082519531,16899100.0
2024-10-28,MSFT,Technology,430.79770276573566,431.0771422085262,425.44839427381163,425.7378234863281,14882400.0
2024-10-29,MSFT,Technology,427.14500621655657,432.3046917719988,424.94938886176953,431.0871276855469,17644100.0
2024-10-30,MSFT,Technology,436.566149775902,437.6240298288107,431.2368208895649,431.66595458984375,29749100.0
2024-10-31,MSFT,Technology,414.53024968400064,415.3286698537771,405.4883506505116,405.53826904296875,53971000.0
2024-11-01,MSFT,Technology,408.1929633155515,414.669989017628,406.6859699751707,409.55023193359375,24230400.0
2024-11-04,MSFT,Technology,408.98136250106245,409.6001495592508,404.75983193250556,407.64404296875,19672300.0
2024-11-05,MSFT,Technology,407.55420745470553,414.0711614645437,407.26477825056725,410.6380310058594,17626000.0
2024-11-06,MSFT,Technology,411.5961294118678,419.6100868075599,409.6999006422783,419.3406066894531,26681800.0
2024-11-07,MSFT,Technology,420.4384354335317,425.997315920461,419.041238212776,424.58013916015625,19901800.0
2024-11-08,MSFT,Technology,424.4703681752109,425.6480036424066,420.9374313170091,421.6959228515625,16891400.0
2024-11-11,MSFT,Technology,421.67592700377526,423.9613608320793,415.16896287691225,417.1749572753906,24503300.0
